timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-05-27 08:05:00,29.06643719932853,36.21693284277377,540.2,605.2642891147441,True,False,False,False,False,24.36062693951876,64.11298581071814,737.3,836.7243453678802,False,False,False,False,False,25.340092879155776,42.90205081302194,524.9,764.8467379493376,True,True,False,False,29.64024698200565,45.27177932377348,403.1,419.39625641892917,True,False,False,False,Mutfak,,
2025-05-27 08:10:00,29.011352115473798,36.68040057913643,877.1,597.5040293662042,False,False,False,False,False,24.68691406944646,63.269418535568626,609.3,824.4423227782413,False,False,False,False,False,25.932331420458965,42.66348146151254,991.5,779.1589018193067,True,True,False,False,29.946650411858627,44.84775250058409,337.9,440.7452049709507,True,False,False,False,Mutfak,,
2025-05-27 08:15:00,29.026480595156272,37.05703282910408,827.3,587.6798617327926,False,False,False,False,False,24.93593406496774,61.69003677497116,813.9,839.4802152036985,True,False,False,False,False,25.945920220034083,41.80111650201064,463.1,772.0836898428321,False,True,False,False,29.718527386804112,45.48963812587871,859.4,440.7452049709507,False,False,False,False,Mutfak,,
2025-05-27 08:20:00,28.95965441920917,38.54825391613073,235.4,574.8399835153757,False,False,False,False,False,24.463280207732446,60.55832107710854,907.5,831.3389720768913,True,False,False,False,False,25.577389936149626,42.659602487151574,969.6,798.6866440452055,False,True,False,False,29.786611912151567,46.343286014474764,600.5,440.7452049709507,False,False,False,False,Mutfak,,
2025-05-27 08:25:00,29.365766741727192,39.21163248896046,282.8,567.3013612772264,False,False,False,False,False,24.559883684266396,61.64568882137371,739.0,824.8756654455757,False,False,False,False,False,26.04608790929006,43.67137913482978,286.2,813.791072868861,True,True,False,False,30.13039824474814,48.048356779626,526.1,462.5744405183243,True,False,False,False,Mutfak,,
2025-05-27 08:30:00,29.615148198706144,39.32668745143175,349.1,587.3257647625749,True,False,False,False,False,24.717164027074524,60.266632734075436,939.3,851.5028964513093,True,False,False,False,False,26.32002358887885,45.12182577624483,772.2,834.2139741250934,True,False,False,False,30.212401320367903,48.55372556317956,201.7,462.5744405183243,False,False,False,False,,,
2025-05-27 08:35:00,29.78328093123425,37.48472613498212,370.5,575.6867480774325,False,False,False,False,False,24.409479086387226,59.19048569596782,948.9,862.9226448929539,True,False,False,False,False,26.456563334147447,44.28565880995693,259.5,825.3362092381648,False,False,False,False,30.8017294214084,48.52710956872909,515.1,476.02279647729773,True,False,False,False,,,
2025-05-27 08:40:00,29.899891074622946,36.24531513748717,243.9,587.5596377771159,True,False,False,False,False,23.91323532152001,57.74490362917592,493.5,854.0056717321056,True,False,False,False,False,26.490399901584755,45.71427086406778,539.1,819.76105043496,False,False,False,False,31.25172290307712,50.47051778057858,677.0,476.02279647729773,False,False,False,False,,,
2025-05-27 08:45:00,30.357846247799284,34.92851152039604,758.0,605.6383405662552,True,False,False,False,False,23.88964867863509,57.47945607550186,590.0,848.9946371819619,False,False,False,False,False,26.535821840278185,47.07629333375806,880.8,834.6783382820572,True,False,False,False,31.066315334269703,51.969526933714825,279.8,495.7272510568067,True,False,False,False,,,
2025-05-27 08:50:00,30.88272155026959,33.02813601935782,415.1,622.7175334959876,True,False,False,False,False,24.046801710869786,56.671785525040605,288.3,840.5464634717139,True,False,False,False,False,27.014844583895126,45.50093741852581,312.9,852.8881646557697,True,False,False,False,31.046659525340665,51.362991580552915,982.4,495.7272510568067,True,False,False,False,,,
