timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-05-27 08:05:00,28.30108441404333,45.304691126122464,592.1,645.8536164310615,True,False,False,False,False,29.064520939987197,32.155945537951155,498.7,462.8556389106635,True,False,False,False,False,22.869381852785093,42.21221499746185,251.5,1168.498470813136,True,True,False,False,18.735915835075417,51.647616741075495,520.6,506.1106271398912,True,False,False,False,Mutfak,,
2025-05-27 08:10:00,28.542648256891052,45.07265645507984,961.0,638.9416980868714,False,False,False,False,False,28.683413951379535,32.204723005911426,497.1,487.8814060955849,True,False,False,False,False,23.160117080537763,41.12829197016356,860.9,1181.8872822453045,False,True,True,False,19.169207585496185,50.57031384599618,917.2,528.890903957682,True,False,False,False,Mutfak,,
2025-05-27 08:15:00,28.086999524835548,44.107552867864015,372.1,627.0493818235666,False,False,False,False,False,28.645412948249067,32.71521060494582,992.0,508.6459932589653,True,False,False,False,False,23.729290243696447,40.868217831116475,827.6,1199.2364766438839,False,True,True,True,18.72073789570293,52.36045388987104,558.8,520.6883192392792,False,False,False,False,Mutfak,,
2025-05-27 08:20:00,28.00621985579423,44.951329773422515,652.9,641.7752241072833,True,False,False,False,False,28.742930998282922,31.39671740738197,693.3,499.1748242096509,True,False,False,False,False,24.121602950460115,41.462984461379904,990.3,1228.7970906453015,True,True,True,True,19.114612383585776,51.758268384842935,477.6,530.9458497577314,True,False,False,False,Mutfak,,
2025-05-27 08:25:00,28.17615133929076,45.86009240917869,666.3,660.9843341767609,True,False,False,False,False,28.91078216938123,30.846001324500346,292.7,499.1748242096509,False,False,False,False,False,24.6848660806897,42.63935674733776,220.0,1251.6020375753978,True,True,True,True,19.12417395339796,52.21490228458749,249.2,516.0197479175242,False,False,False,False,Mutfak,,
2025-05-27 08:30:00,28.536958785674436,44.01161483488477,940.7,650.7275381261292,False,False,False,False,False,29.28220963995551,31.122717001887054,691.5,499.1748242096509,False,False,False,False,False,25.146433671753325,42.55969352908633,631.8,1238.1552946966337,False,False,True,True,19.61064239582312,51.64579623929738,957.5,508.0566846534141,False,False,False,False,,,
2025-05-27 08:35:00,28.1479433810529,45.41251739968944,935.7,663.1424859443403,True,False,False,False,False,29.71480533047689,29.255645157978698,895.8,499.1748242096509,False,False,False,False,False,25.14759769895891,44.2391719369598,226.4,1258.5490438295762,True,False,True,True,19.57979977324648,52.406588438687336,426.3,497.2944631395266,False,False,False,False,,,
2025-05-27 08:40:00,27.77505108931995,46.088637519929314,428.0,681.5600425012457,True,False,False,False,False,29.76235779222704,30.028260039167943,707.9,499.1748242096509,False,False,False,False,False,25.478441884908566,45.676719899449814,306.5,1249.6026481297122,True,False,True,True,19.57625909545318,52.60782595890906,727.6,514.9844416992356,True,False,False,False,,,
2025-05-27 08:45:00,27.9429758150174,46.790500581864215,855.9,707.2251837727523,True,False,False,False,False,29.790692650970808,30.7142259520869,408.9,499.1748242096509,True,False,False,False,False,25.092162021715144,44.75710107187509,447.7,1241.831384015467,False,False,True,True,19.523196412001134,52.369924095292376,849.6,508.2077572434865,False,False,False,False,,,
2025-05-27 08:50:00,27.817628740107125,48.55071780843832,904.4,701.196199244332,True,False,False,False,False,30.158644944343436,29.0744256418432,210.9,514.1404330069607,True,False,False,False,False,24.977374533202042,44.15238033071839,575.1,1253.833617892235,True,False,True,True,19.783203499508577,51.08955935214444,379.8,528.3220218282067,True,False,False,False,,,
2025-05-27 08:55:00,27.408865441910397,50.00912111109475,230.8,691.5725908711664,False,False,False,False,False,29.773003549143095,30.738622789671908,320.5,504.8985977286172,False,False,False,False,False,25.443909536836657,44.60525589077114,501.6,1270.1875097051266,True,False,True,True,19.83960472475133,51.36372455075738,822.2,547.6935536752554,True,False,False,False,,,
2025-05-27 09:00:00,27.83744375770313,48.29399583299436,947.8,712.0367129725555,True,False,False,False,False,29.350322915785572,30.89817256180765,446.2,492.3449290256117,False,False,False,False,False,25.347334000389555,45.21274772231702,888.3,1285.5441130456948,True,False,True,True,19.420785381804805,50.4429807986414,500.6,537.2422378753068,False,False,False,False,,,
2025-05-27 09:05:00,27.414915802938136,48.60363760379112,253.1,697.0450094083072,False,False,False,False,False,29.401771999927856,29.927257425847632,758.7,512.1527588489598,True,False,False,False,False,25.445371285915908,45.39214680187299,629.9,1280.4614538234641,False,False,True,True,19.626659138439443,49.80681027116213,367.3,566.6518472854411,True,False,False,False,,,
2025-05-27 09:10:00,27.471241756474136,49.61096814087471,734.4,690.1447210080319,False,False,False,False,False,29.87972790297409,28.266950084960424,218.2,498.1244033523074,False,False,False,False,False,25.135378487713794,47.35856558130122,566.8,1271.3738423540503,False,False,True,True,19.888336829346606,48.6734568729565,583.7,553.2673133329781,False,False,False,False,,,
2025-05-27 09:15:00,27.39188705079185,51.09051171174934,661.3,683.5009469864596,True,False,False,False,False,29.74756678928758,26.40131255611322,204.6,523.7428323013027,True,False,False,False,False,25.52797252707011,48.70052558904217,928.4,1282.7315032775473,True,False,True,True,20.2342520056526,48.46237233063886,449.7,542.7296096170724,False,False,False,False,,,
2025-05-27 09:20:00,27.546978219860446,49.45849777385613,719.7,678.1987100042184,False,False,False,False,False,29.954359454883793,25.67195420270564,360.0,515.0624746258289,False,False,False,False,False,25.64199899570102,49.32250591843249,237.4,1270.9577637833972,True,False,True,True,20.080720148036622,50.27252469773078,942.8,534.8277001139727,False,False,False,False,,,
2025-05-27 09:25:00,27.391389323350293,48.98748443787243,303.9,665.0010451535392,True,False,False,False,False,29.749969601191697,25.419759762045356,743.0,504.5332349924443,False,False,False,False,False,25.674550515175632,49.50691905328085,286.7,1265.780947611424,False,False,True,True,20.017966893864433,49.701247694126856,822.7,558.8434357370481,True,False,False,False,,,
2025-05-27 09:30:00,27.76674896452965,47.86434807509904,665.2,675.2453312180188,True,False,False,False,False,30.18027625328141,25.577721444504387,328.8,526.3141873724933,True,False,False,False,False,25.899038409129886,50.73180368074312,534.2,1256.13041284366,False,False,True,True,20.010579463780083,50.203577569893916,604.9,576.5362269663118,True,False,False,False,,,
2025-05-27 09:35:00,28.232076767551654,48.86529115790317,403.8,669.6658001123462,False,False,False,False,False,29.710561482554613,27.180275368498275,930.3,519.5422832298676,False,False,False,False,False,25.626889712064603,50.92356578022451,735.1,1245.8745359823874,False,False,True,True,19.956038561405276,50.214217173372134,672.6,593.4833541285408,True,False,False,False,,,
2025-05-27 09:40:00,28.415729798508398,49.08274367783088,321.5,684.6878158305717,True,False,False,False,False,30.138442245727585,27.512457227908378,847.7,546.6477333034236,True,False,False,False,False,25.323421925651544,50.388317013570884,219.7,1237.2843101338547,False,False,True,True,19.87676967325754,51.70838230591932,409.4,580.8032064933518,False,False,False,False,,,
2025-05-27 09:45:00,28.071365500213002,49.30699909030936,223.2,705.5436958855191,True,False,False,False,False,29.870520095903466,25.702550413607852,886.2,570.2731380409616,True,False,False,False,False,25.570159304791687,49.269257865835115,951.8,1232.1194952432827,False,False,True,True,20.46552118793555,52.4453719208076,748.6,599.7268440150365,True,False,False,False,,,
2025-05-27 09:50:00,28.313959197897113,47.44500637411149,479.9,694.4999368033873,False,False,False,False,False,29.584151494963503,25.860146685554607,429.1,599.6250825999311,True,False,False,False,False,25.80470453436536,49.08867110992454,447.5,1245.7818070859853,True,False,False,True,20.185128341536963,53.96771137992749,872.1,586.6747577729516,False,False,False,False,,,
2025-05-27 09:55:00,28.435931453998993,48.60778679023815,690.1,679.9163617155657,False,False,False,False,False,29.286175819965468,26.569125387020275,247.1,591.628069464849,False,False,False,False,False,26.229569921540353,48.178564748058626,704.5,1234.185400363669,False,False,False,True,20.815819576083058,54.1534419471438,262.4,574.9030674590898,False,False,False,False,,,
2025-05-27 10:00:00,28.25222926939633,47.81611409881366,241.9,667.1642675548603,False,False,False,False,False,29.623055069681392,27.402168871253952,911.3,581.8995309299676,False,False,False,False,False,26.532114920838815,46.515958660874745,663.6,1223.7895252797905,False,False,False,True,20.644128750290093,55.88234373842568,574.5,569.8123642273563,False,False,False,False,,,
2025-05-27 10:05:00,28.251461119550896,49.8108447961587,318.8,660.1735302292348,False,False,False,False,False,30.201699567870044,26.355051974302185,622.7,569.826582820909,True,False,False,False,False,26.744767387754568,48.295623248248944,310.4,1213.9892415529334,False,False,False,True,21.193932133743793,54.05929931472857,290.9,555.8911928039687,False,False,False,False,,,
2025-05-27 10:10:00,28.616300182219618,48.598551942257345,261.7,679.0544201768053,True,False,False,False,False,30.746254909667915,26.258927880749614,311.1,561.2902547118604,False,False,False,False,False,27.513640358336513,49.189351921427146,836.1,1236.4685795779205,True,False,False,True,20.955486859583445,54.78287088095624,668.6,550.3649067695765,False,False,False,False,,,
2025-05-27 10:15:00,29.166747617354655,47.56818557338308,813.2,672.2711104665332,False,False,False,False,False,30.836894390182486,28.198236890901853,749.6,552.9409713301038,False,False,False,False,False,28.217800766921115,51.07518052592627,879.3,1256.016840566213,True,False,False,True,21.120234711948868,55.238674225338166,442.9,544.9260003386587,False,False,False,False,,,
2025-05-27 10:20:00,29.3025468884371,46.80314346299833,372.5,657.9308363487394,False,False,False,False,False,31.173183355079953,27.09481924954784,317.1,538.7114874910412,False,False,False,False,False,28.48618498512106,49.61821538300773,887.7,1278.6678832546966,True,False,False,True,21.005335302412917,56.49227270645133,574.1,572.8755922617934,True,False,False,False,,,
2025-05-27 10:25:00,29.686537812430426,46.44797893239448,215.2,644.8220114929976,False,False,False,False,False,31.75399141176574,27.806907588878005,509.5,527.8928303485737,False,False,False,False,False,28.4330067234326,49.407424102681375,573.1,1303.9666422091404,True,False,False,True,21.37196146658467,55.61923802384548,452.2,565.4971987553042,False,False,False,False,,,
2025-05-27 10:30:00,29.986914236261818,45.53465348328024,679.1,660.2890400112933,True,False,False,False,False,31.527118764975526,28.05261943454162,757.3,515.1219956627214,False,False,False,False,False,28.524623359274656,50.5486104736925,925.2,1293.4909675011713,False,False,False,True,22.046305059447178,57.37954910774649,493.8,558.2294008053368,False,False,False,False,,,
2025-05-27 10:35:00,29.766289062330273,46.840426572571666,255.5,650.4383037871571,False,False,False,False,False,32.03442209915307,28.53811034229843,815.5,540.3631578789816,True,False,False,False,False,28.53992358538557,51.45920691793246,999.7,1281.8871434790979,False,False,False,True,22.520581860757897,56.30131922518363,368.5,548.8593908805929,False,False,False,False,,,
2025-05-27 10:40:00,29.662620271422185,46.545734225967934,233.6,672.9483230683749,True,False,False,False,False,32.255485854289255,30.111929072597853,806.0,530.4027686998456,False,False,False,False,False,29.20426482215868,50.66499345980631,786.9,1271.659887323717,False,False,False,True,22.444650484356096,55.99619126317696,292.1,537.0909401098695,False,False,False,False,,,
2025-05-27 10:45:00,29.671270291045275,47.5293973152302,212.4,661.7737759533508,False,False,False,False,False,32.070151532055995,31.572062086620804,547.5,523.390499442048,False,False,False,False,False,28.93581770775399,48.81857329033795,477.0,1265.8595762919379,False,False,False,True,22.27379083027923,55.722025556510715,374.4,563.9845209739755,True,False,False,False,,,
