timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Çocuk Odası_Sıcaklık,Çocuk Odası_Nem,Çocuk Odası_Işık,Çocuk Odası_CO2,Çocuk Odası_Hareket,Çocuk Odası_Doluluk,Çocuk Odası_Klima,Çocuk Odası_Lamba,Çocuk Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-06-04 21:43:55.579298,18.30726771491186,50.95653376929749,29.1,567.359841178201,True,True,False,True,False,24.021151917965536,45.84922054442948,3.1,456.4781409623148,True,False,False,False,False,30.021167583778535,40.40120733040001,22.1,1094.044003843922,False,False,False,False,False,27.355517236817906,61.016228685321956,35.4,547.326960809378,True,False,False,False,23.147729395319494,66.09430062969095,10.2,840.3162590051847,False,False,False,False,Salon,Salon,
2025-06-04 21:48:55.579298,18.681360684439223,52.53250209304056,8.7,561.2385815204616,False,True,False,True,False,24.37949614266535,45.444195116432645,38.9,485.69162895752453,True,False,False,False,False,30.460513881959443,42.346315159798856,24.4,1087.2234397427767,True,False,False,False,False,27.57262299410156,61.28301554912341,42.8,567.192092863454,True,False,False,False,23.635597139549567,67.64496253051256,33.8,854.1523258664483,True,False,False,False,Salon,Salon,
2025-06-04 21:53:55.579298,18.544892136797557,52.70517616741751,21.4,577.2373121468692,False,True,False,True,False,24.350426574706677,47.00274813168848,36.5,485.69162895752453,False,False,False,False,False,30.94490485682646,40.481947501737444,5.8,1080.9451028018807,False,False,False,False,False,28.039613550159473,60.48394201765825,2.3,556.8477281269143,False,False,False,False,23.38513901543584,69.2448704976884,44.5,868.1291651191553,True,False,False,False,Salon,Salon,
2025-06-04 21:58:55.579298,19.126125417039525,54.339117048384374,6.8,606.617545987246,False,True,False,True,False,24.436986872778988,46.28400216797151,34.4,496.2024897849666,True,False,False,False,False,31.04448451052399,40.20222606863153,27.0,1072.2397126115582,False,False,False,False,False,28.260454047574136,61.882806881881,4.3,584.8192486992485,True,False,False,False,23.021218297782713,71.09677655586172,10.5,885.681659251117,True,False,False,False,Salon,Salon,
2025-06-04 22:03:55.579298,19.570554807932808,55.042994362557145,2.1,594.6747334567442,False,True,False,True,False,24.584268666183466,47.22569443094697,39.0,496.2024897849666,False,False,False,False,False,31.46478550861413,40.32857471905417,10.4,1058.7678897231303,True,False,False,False,False,27.9786811194227,60.703883867339286,17.0,595.9167212263981,True,False,False,False,22.842119481356345,71.45987626693015,10.2,878.7665348501815,True,False,False,False,Salon,Salon,
2025-06-04 22:08:55.579298,19.905050076632655,57.00930727056925,1.3,585.4219848309767,False,True,False,True,False,24.277091312756664,46.56734075447858,37.4,511.5261917530264,True,False,False,False,False,31.197784777169723,41.45326556301324,32.8,1076.5119577078688,True,False,False,False,False,28.329785012262814,60.79942951569497,8.5,616.2814897233591,True,False,False,False,22.79731254051256,70.10391222193562,28.9,870.3863313117074,False,False,False,False,Salon,Salon,
2025-06-04 22:13:55.579298,19.562291673760335,56.36473901444978,4.0,609.5648329337066,False,True,False,True,False,24.640869055443666,44.775959512507924,40.1,505.28791693771893,False,False,False,False,False,31.022832024836173,42.094549186198925,14.6,1064.8390799909848,False,False,False,False,False,28.79220976216401,60.7397224864172,47.6,608.2920663934017,False,False,False,False,22.398226904965888,70.15517387616542,13.2,855.5258246561256,False,False,False,False,Salon,Salon,
2025-06-04 22:18:55.579298,19.478060111770688,55.65632346775695,30.2,632.5549088088046,True,True,False,True,False,24.44391698279782,44.72299825036703,41.4,492.4712641242227,False,False,False,False,False,31.18582890271952,41.36494546836411,12.8,1051.2172883237831,False,False,False,False,False,28.67602251998244,62.62631287775452,17.8,626.309192136957,True,False,False,False,22.29598253668009,70.41639892597115,38.5,865.7982479263097,True,False,False,False,Salon,Salon,
2025-06-04 22:23:55.579298,19.385082690588998,54.77899452639998,39.1,661.8517275426891,True,False,False,True,False,23.984770292795194,44.883223430000974,20.2,492.4712641242227,False,False,False,False,False,30.45838971264071,42.30543156843821,29.3,1077.5242748435044,True,True,True,False,False,28.60528056913529,61.86529253587049,35.3,621.2532483828841,False,True,False,False,21.940950920153973,69.51736117948288,8.9,881.7029832628293,True,False,False,False,Mutfak,Çocuk Odası,
2025-06-04 22:28:55.579298,19.452010825342953,55.377859347121294,31.5,650.4266986047149,False,True,False,True,False,24.260383737730585,46.490037114187274,48.6,492.4712641242227,False,False,False,False,False,29.519126276752562,43.24375029414411,29.3,1102.7308459013711,True,False,True,False,False,28.505978124617503,62.89315239278073,43.5,609.7583981867693,False,False,False,False,22.077641616991524,68.69253019833202,1.6,905.8717488440457,True,False,False,False,Salon,Salon,
2025-06-04 22:33:55.579298,19.993593153443054,56.025521136151944,9.9,667.7278922898884,True,True,False,True,False,24.588473249123695,44.59324776380009,41.1,492.4712641242227,False,True,False,True,False,28.22342797921753,41.78431190455231,17.5,1094.4488966278855,False,False,True,False,False,28.835077137366927,62.14654890916591,27.7,628.9162256749157,True,False,False,False,21.791030731843865,68.96470722483326,11.5,897.7612032597464,True,False,False,False,Salon,Yatak Odası,
2025-06-04 22:38:55.579298,19.777958774539474,54.709718406962686,8.3,690.9586511713782,False,True,False,True,False,24.2155261270887,46.49922497808092,18.6,505.9968017286092,False,False,False,False,False,27.682261632027014,43.72817405343828,25.6,1119.2517726161639,True,False,True,False,False,28.739193370986115,60.23929626629295,20.3,618.1789997973048,False,True,True,False,21.936256125024954,67.88330116648076,40.3,909.2576513114363,True,False,False,False,Salon,Mutfak,
