timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Çocuk Odası_Sıcaklık,Çocuk Odası_Nem,Çocuk Odası_Işık,Çocuk Odası_CO2,Çocuk Odası_Hareket,Çocuk Odası_Doluluk,Çocuk Odası_Klima,Çocuk Odası_Lamba,Çocuk Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-05-27 08:05:00,21.35649553813444,44.08310988449688,468.6,1112.2487494416603,True,False,False,False,False,21.504601478367015,52.106749890640835,465.0,774.6558095693701,False,False,False,False,False,22.099064365291333,59.264708043754226,610.6,906.5712855739641,False,False,False,False,False,29.855764865695615,54.31401366456187,761.8,984.3175734338772,True,True,True,False,19.939565670558476,56.38839830045209,865.9,807.0783517165388,True,False,False,False,Mutfak,,
2025-05-27 08:10:00,21.180734600603493,45.145248804371874,584.4,1140.4435583922725,True,False,False,False,False,21.394240135192835,52.552488321593465,884.6,767.5988917853424,False,False,False,False,False,21.797925822373305,58.097741971947045,361.4,894.628181438464,False,False,False,False,False,30.348520745565224,56.18997574799186,673.8,997.6100772284132,True,True,True,False,20.016901156728814,58.04719432014864,827.9,802.019635476478,False,False,False,False,Mutfak,,
2025-05-27 08:15:00,21.512586765706864,43.79805856655906,348.7,1160.403103112525,True,False,False,False,False,21.52356409512975,51.3154632103859,812.5,757.5870923671412,False,False,False,False,False,21.32899965072202,56.33419545108159,262.9,883.1030957714897,True,False,False,False,False,30.756264910046497,57.95920105633511,302.3,1025.4651085419798,True,True,False,False,19.989015723798616,59.040050602006566,746.3,815.0432744984583,True,False,False,False,Mutfak,,
2025-05-27 08:20:00,21.71739965530628,43.43542393116113,519.1,1154.0718124543216,False,False,False,False,False,21.15560464243383,52.55244797908358,391.0,772.2065447647632,True,False,False,False,False,21.13363207401678,54.69840704001415,752.1,872.1231789270818,False,False,False,False,False,30.67783379485708,59.66937298722008,406.0,1010.9531890508291,False,True,False,False,20.518991715217734,57.92866752374506,777.7,840.0740840987435,True,False,False,False,Mutfak,,
2025-05-27 08:25:00,22.14099269453252,43.559332009101,265.9,1178.6678934873567,True,False,False,False,False,21.36053341513456,51.521048655017644,608.3,757.9635339188927,True,False,False,False,False,21.599508373731968,53.1895400400094,642.8,883.2573593813452,True,False,False,False,False,30.765830137022323,60.20999914216999,717.6,1034.4593224764872,True,True,False,False,20.171988443780823,57.609222623302976,659.7,852.3687663096214,True,False,False,False,Mutfak,,
2025-05-27 08:30:00,22.255176132689137,42.41866072043599,663.1,1206.184860065522,True,False,False,False,False,21.541042443738835,53.49191508906789,232.3,750.3886138964427,False,False,False,False,False,21.656592745402133,52.8628084464546,616.3,871.5841969078804,False,False,False,False,False,31.333893010889046,60.24622147076248,886.2,1062.1240674175888,True,False,False,False,19.952193937828405,56.488691132276536,743.1,847.3604127153136,True,False,False,False,,,
2025-05-27 08:35:00,21.938337232395735,43.881616166701306,548.6,1194.0834958629578,False,False,False,False,False,21.830541681580474,55.31400967025749,744.2,740.6202366658057,False,False,False,False,False,21.991395664020942,52.230584314676136,582.8,863.8548883536445,False,False,False,False,False,31.081864932672435,58.47077183724399,271.2,1052.3476075735737,False,False,False,False,19.864709752828336,57.42769609980884,572.8,833.9761811233886,True,False,False,False,,,
2025-05-27 08:40:00,22.10678323359159,42.50642831452596,348.5,1181.5432335595071,True,False,False,False,False,21.89061054042898,54.542908246140016,453.8,764.2471559611237,True,False,False,False,False,21.785852714409632,53.41302449448445,759.3,885.6879565714349,True,False,False,False,False,30.82668983666283,56.595192855221995,828.1,1070.68486158825,True,False,False,False,19.521529623973382,57.78034867885496,286.9,827.8623023834095,False,False,False,False,,,
2025-05-27 08:45:00,22.003790594622913,40.83494550925364,590.7,1208.493777477785,True,False,False,False,False,21.992474438251268,52.75029617209589,843.5,775.406641040879,True,False,False,False,False,21.342132936145898,52.635284874169734,348.7,878.8926871997894,False,False,False,False,False,30.675282338607506,55.21259210575272,295.8,1058.5038220081608,False,False,False,False,19.957359644156448,57.54729676977328,331.6,821.0805671284689,True,False,False,False,,,
2025-05-27 08:50:00,22.150536362967898,40.929760106993754,292.6,1232.3365366804119,True,False,False,False,False,22.48341916221892,53.50267227299519,440.5,769.3364315148793,False,False,False,False,False,20.893029738002703,54.58434739694243,256.2,864.4753420310312,False,False,False,False,False,30.402231811145924,55.00659597314743,500.5,1075.888446844644,True,False,False,False,19.89251700002629,56.8455237520899,831.2,838.4531714687438,True,False,False,False,,,
