timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-05-27 08:05:00,20.275296443092472,63.20790151709356,798.5,503.3533122688294,True,False,False,False,False,17.71025742869815,65.25019540456705,778.4,1076.4924033291886,True,False,False,False,False,29.54527877019889,66.36876203471337,855.0,789.0367848675473,True,True,False,False,24.981437865442043,42.366534562715415,923.0,740.7940875359913,True,False,False,False,Mutfak,,
2025-05-27 08:10:00,20.07732958703471,62.93873389393153,969.7,490.57673769445734,False,False,False,False,False,17.66629554480428,65.8161977100294,638.0,1090.9981015755302,True,False,False,False,False,29.744535038788314,66.30075820852187,513.4,811.246799284501,True,True,False,False,25.4148493406679,44.28781084193849,626.5,732.2648213796565,False,False,False,False,Mutfak,,
2025-05-27 08:15:00,20.200893651641177,63.08008958041539,467.4,490.57673769445734,False,False,False,False,False,17.380203047039,66.96543565494413,326.5,1118.7067997014735,True,False,False,False,False,29.801071803395267,66.38149448253864,265.0,824.9610483222109,True,True,False,False,25.602773555261244,43.330198776698815,523.9,748.3876207213928,True,False,False,False,Mutfak,,
2025-05-27 08:20:00,20.115752178536635,61.90771838190667,643.1,516.9019895090635,True,False,False,False,False,17.020076193253026,65.43556713709545,716.6,1112.007928239268,False,False,False,False,False,30.13175682384455,67.72903816824753,721.1,817.3082280647164,False,True,False,False,25.52188465720307,44.1085965269364,249.5,741.3970660283682,False,False,False,False,Mutfak,,
2025-05-27 08:25:00,20.3397800545682,62.48095601180217,475.2,505.08482464414874,False,False,False,False,False,16.66109176685945,67.08177777559199,462.8,1125.7548108916176,True,False,False,False,False,30.360655261311347,68.8737670643587,783.6,809.0554073966172,False,True,False,False,25.679312602428958,43.593895532687235,467.8,756.7760428848408,True,False,False,False,Mutfak,,
2025-05-27 08:30:00,19.94352079087815,63.574909647171054,475.2,522.2367552477696,True,False,False,False,False,16.79227758200993,65.37854346155346,812.4,1150.3031055462486,True,False,False,False,False,30.875227970260042,67.57258484441016,517.7,833.5716444032828,True,False,False,False,25.774447677320225,42.59202166341395,757.7,743.949290548458,False,False,False,False,,,
2025-05-27 08:35:00,19.992571439216178,61.684883984705294,267.5,512.7119106360843,False,False,False,False,False,16.946884403271273,66.82463201833271,522.9,1161.709203479154,True,False,False,False,False,30.895834124631282,66.0191940689682,930.3,860.9115678595222,True,False,False,False,26.044210920297264,42.729401015320114,752.6,734.6563372863252,False,False,False,False,,,
2025-05-27 08:40:00,20.137430082152274,62.06088059394121,958.6,501.1217474587852,True,False,False,False,False,16.883616775893152,66.6097355699031,517.7,1178.0539765600427,True,False,False,False,False,30.668713584782285,65.11439830730505,924.6,854.3126264948438,False,False,False,False,25.97666361672026,41.05530356196114,628.9,745.3599699665384,True,False,False,False,,,
2025-05-27 08:45:00,19.833010122379584,63.27178277302905,477.6,487.99539582801884,False,False,False,False,False,16.731396178836075,68.24225857345984,375.3,1203.7888808965993,True,False,False,False,False,30.905307447112698,64.28375547301857,506.7,848.3347862046365,False,False,False,False,25.809653448409765,39.94539974446341,722.0,759.7583144833179,True,False,False,False,,,
2025-05-27 08:50:00,20.26992048672639,62.00205589410241,495.5,487.99539582801884,False,False,False,False,False,16.712572264545155,66.44530074163838,477.4,1197.6574284074632,False,False,False,False,False,31.45012528718287,63.89476818288206,345.6,872.4302309583417,True,False,False,False,26.228489173302723,38.09786499486949,256.2,754.2688641119729,False,False,False,False,,,
2025-05-27 08:55:00,20.747258258666655,61.5544420490093,441.2,487.99539582801884,True,False,False,False,False,16.307031835669108,65.17811309355805,428.6,1185.6434597088441,False,False,False,False,False,31.546610988302877,64.09388968365512,218.4,859.0297818771998,True,False,False,False,25.74028456998924,38.922440178929314,811.7,744.814260858614,False,False,False,False,,,
2025-05-27 09:00:00,20.641864402068357,63.153509970536184,214.7,487.99539582801884,False,False,False,False,False,16.13016842759972,63.825776459658435,422.4,1180.3479139773472,False,False,False,False,False,32.0942220147666,65.69183312222114,349.0,888.4056418002931,True,False,False,False,25.998909349073756,38.83755712862315,205.4,769.6235332364777,True,False,False,False,,,
2025-05-27 09:05:00,20.697953457474853,62.780401006653406,927.3,487.99539582801884,False,False,False,False,False,16.12689583293489,62.20140602341418,802.5,1165.6186579978546,False,False,False,False,False,31.781582034707956,64.60385043906892,408.0,875.9719448298326,False,False,False,False,25.869315974026133,37.985047015192464,388.6,758.8848184668824,False,False,False,False,,,
2025-05-27 09:10:00,20.904042891527098,64.28527901367714,229.1,487.99539582801884,False,False,False,False,False,16.147894322960383,63.03976484224212,710.2,1156.0097398399544,False,False,False,False,False,31.82746841372956,64.64208136150016,742.3,864.8156303519409,False,False,False,False,26.08242167882158,38.15706485157946,505.1,775.9666146573666,True,False,False,False,,,
