timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum
2025-05-27 08:05:00,26.479025055087597,53.96520465138733,885.3,868.0778226753761,True,False,False,False,False,23.604187807244124,54.34008877345132,552.1,957.9357789467182,False,False,False,False,False,22.834270633412782,31.72125652237292,254.1,1017.6255108513793,False,True,True,False,29.688644212495706,53.84253856585107,690.9,993.4117739181015,True,False,False,False,Mutfak,,
2025-05-27 08:10:00,26.079320391834816,52.119097063959906,396.7,854.6412731491606,True,False,False,False,False,23.48443180161964,54.92493938937461,615.3,950.6142612938557,False,False,False,False,False,22.970901641022937,33.56268763029592,279.7,1044.1812622223297,True,True,False,False,29.920506165522898,55.676485504702846,944.4,980.1179854760671,False,False,False,False,Mutfak,,
2025-05-27 08:15:00,26.42776986373101,50.170770716815746,384.1,872.0893519989235,True,False,False,False,False,23.284531730033795,56.18707553476133,323.6,936.5635567942929,True,False,False,False,False,23.51200922887175,32.10694553778372,566.2,1064.7189235545047,True,True,False,True,29.754306977674766,55.257100546976815,275.9,1002.4751514536727,True,False,False,False,Mutfak,,
2025-05-27 08:20:00,27.002413190856554,49.95899154519707,790.0,885.6639704677976,True,False,False,False,False,23.26051783261209,54.21448544067598,223.9,949.1443424446088,True,False,False,False,False,23.139498709159735,32.51443501361761,410.3,1090.9010854952799,True,True,False,True,29.547532384309896,56.568976744942155,875.7,1017.4653029494614,True,False,False,False,Mutfak,,
2025-05-27 08:25:00,27.165074928659543,50.31844358768443,360.3,879.3244066582363,False,False,False,False,False,22.93772049452117,55.1414836682151,534.3,937.9296087987004,False,False,False,False,False,22.980085191956917,33.23185363543013,711.8,1116.0963143460722,True,True,True,True,29.231694749778708,56.87307845504262,973.6,1042.9679119575158,True,False,False,False,Mutfak,,
2025-05-27 08:30:00,27.02473048922307,50.08413457064585,220.7,896.4870662390396,True,False,False,False,False,23.087754259027058,56.59094771817319,803.2,931.2328161113192,False,False,False,False,False,22.6192208867195,32.80243044246336,758.5,1106.363414613137,False,False,True,True,28.985314437138438,57.288018607633084,915.2,1031.9385257136728,False,False,False,False,,,
2025-05-27 08:35:00,27.283208217482883,49.833771085697244,591.4,883.5212660487782,False,False,False,False,False,22.69087627812574,56.95701830293837,896.8,922.0940019399821,False,False,False,False,False,22.39517331707765,32.56983997375139,236.5,1092.6296640007322,False,False,True,True,28.938422558311487,58.89187444550409,570.8,1023.7105705969972,False,False,False,False,,,
2025-05-27 08:40:00,27.545272139888596,48.96226065311427,297.3,869.8749978218942,False,False,False,False,False,22.68565106888059,56.84818186297267,924.2,908.1505162830141,False,False,False,False,False,22.11176757166493,31.860667362565565,966.3,1122.521998724535,True,False,True,True,29.238330654952936,57.62295216880528,928.6,1042.4302218519658,True,False,False,False,,,
2025-05-27 08:45:00,27.918631604104554,47.93062748783881,589.9,860.7632326673355,False,False,False,False,False,22.365633790834803,57.72162664164124,431.6,896.6547634833727,False,False,False,False,False,22.430545014096044,32.479142028283185,376.7,1151.183576048504,True,False,True,True,28.747339574368006,57.801572343895984,848.0,1028.7953383834285,False,False,False,False,,,
2025-05-27 08:50:00,27.97712976928831,46.883242379774764,392.3,849.8023194775599,False,False,False,False,False,22.48938912541246,57.99850720906471,619.5,890.0310906037986,False,False,False,False,False,22.150798594253132,31.019868117795966,862.8,1176.465695344394,True,False,True,True,28.940964029719506,59.256022007888696,442.2,1017.9963995061464,False,False,False,False,,,
2025-05-27 08:55:00,28.238956718490215,45.605973601338384,680.4,844.6081528716487,False,False,False,False,False,22.59134889087826,58.87189248285387,298.3,907.134273932073,True,False,False,False,False,22.3816070133614,32.49738829915942,617.6,1202.3490283886563,True,False,True,True,29.24480212698403,58.30426117608095,329.5,1011.2247623810613,False,False,False,False,,,
