timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Çocuk Odası_Sıcaklık,Çocuk Odası_Nem,Çocuk Odası_Işık,Çocuk Odası_CO2,Çocuk Odası_Hareket,Çocuk Odası_Doluluk,Çocuk Odası_Klima,Çocuk Odası_Lamba,Çocuk Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,Kişi_3_Konum,step,ml_predictions
2025-06-07 22:33:25.415774,23.84142116833543,66.3878707200397,11.5,2000.0,False,True,True,True,False,26.76009491368857,66.19419741353612,33.4,1179.1730946283658,True,False,True,False,False,25.240569997838264,38.80914334596527,7.5,1184.4504721626877,True,False,False,False,False,34.985288424782105,30.139432300860722,45.8,1711.4928001886199,True,False,False,False,30.825810745333175,36.77141122998804,30.1,1307.2539438418187,True,False,False,True,Salon,Salon,,1,"{'Salon_Klima': {'state': False, 'probability': 0.34, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.3, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.45, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.33, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.27, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.25, 'source': 'feature_padded'}}"
2025-06-07 22:38:25.415774,23.571023913257147,67.97057228725993,34.9,2000.0,True,True,True,True,False,26.909021523046544,64.92033614535991,21.9,1168.2471601969971,False,False,True,False,False,25.627728193522493,39.29701075279326,21.3,1205.5277754677118,True,True,False,True,False,34.85335703292245,28.693166926413568,15.4,1736.2622341917317,True,False,False,False,31.306344611081634,35.20212798471956,5.7,1300.9194523585297,True,False,False,True,Salon,Çocuk Odası,,2,"{'Salon_Klima': {'state': False, 'probability': 0.35, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.46, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.5, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.47, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.3, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.37, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.24, 'source': 'feature_padded'}}"
2025-06-07 22:43:25.415774,22.476468592830688,68.0742159724478,26.5,2000.0,False,True,True,True,False,27.180461502854374,66.84938159149871,42.8,1153.9976502893073,True,False,True,False,False,26.00721624166888,38.77645879850382,28.3,1196.271407991767,False,False,True,False,False,35.0,29.09356679454168,2.0,1728.3289090225892,False,False,False,False,31.649284469193635,34.80686076054151,14.0,1289.055510378044,False,False,False,True,Salon,Salon,,3,"{'Salon_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.46, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.28, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.3, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 22:48:25.415774,23.230963696208825,69.00057373779552,5.0,2000.0,True,True,True,False,False,27.747073248852605,67.08626904755126,29.1,1178.05867640371,True,False,True,False,False,26.160130655555832,39.411693628246724,34.4,1189.166333258973,False,False,True,False,False,35.0,31.091867861977946,40.1,1745.3373711207128,True,False,False,False,31.91893274509663,36.25353044975182,15.2,1279.828244674231,False,False,False,True,Salon,Salon,,4,"{'Salon_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.27, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.46, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.33, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.29, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.37, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.23, 'source': 'feature_padded'}}"
2025-06-07 22:53:25.415774,23.043176773353412,70.97526571502735,22.8,2000.0,True,True,True,True,False,27.41793558344576,68.64770119854889,35.3,1172.3718281096285,False,False,True,False,False,26.220169035058802,38.69265313536976,40.3,1175.7920351346145,False,False,True,False,False,35.0,30.731725675574115,2.5,1731.3735520319456,False,False,False,False,32.244758760196696,36.64667680860743,31.0,1268.0115595232505,False,False,False,True,Salon,Salon,,5,"{'Salon_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.45, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.28, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 22:58:25.415774,21.92651993603797,70.8322106837419,30.7,2000.0,True,False,True,False,False,28.01588551700048,69.23479147285198,21.9,1199.09787678673,True,False,True,False,False,25.92833422129319,36.79464245627851,17.1,1161.826897913878,False,False,False,False,False,35.0,30.87233604688997,39.0,1723.3283378276415,False,False,False,False,31.991513334359645,36.91536793196842,42.2,1254.4576773466058,False,True,True,False,Banyo,Banyo,,6,"{'Salon_Klima': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.43, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.24, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.34, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.42, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.37, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 23:03:25.415774,22.9363800670615,71.0411749686801,49.0,1993.425044264372,False,True,True,True,False,27.753054309085716,71.15607019401196,28.9,1186.3112305688232,False,True,True,True,False,25.931007789418853,34.82616273343247,23.1,1177.9542957596911,True,False,False,False,False,34.526201004327575,31.33075770601186,31.3,1712.79419150374,False,False,False,False,32.02695790460214,37.324208124646475,29.9,1267.5906605341877,True,False,False,False,Salon,Yatak Odası,,7,"{'Salon_Klima': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.45, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.46, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.37, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.42, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 23:08:25.415774,23.47812559360377,69.58566467296286,10.1,2000.0,True,False,True,False,False,28.047819167731465,72.33545545424418,33.2,1211.6182706479078,False,True,True,True,False,25.82485043628569,32.931488874195914,23.4,1164.8289423416356,False,False,False,False,False,34.70300311730931,29.410340679426824,34.4,1727.0935914347372,True,True,True,False,32.14997560178628,36.165089428282045,7.2,1258.2651540294087,False,False,False,False,Yatak Odası,Mutfak,,8,"{'Salon_Klima': {'state': False, 'probability': 0.34, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.37, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.44, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.28, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.46, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.35, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.35, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 23:13:25.415774,22.925705321754812,68.68989440101379,11.5,1993.8961986339916,False,True,True,True,False,26.775682358017328,72.17933986575423,40.6,1234.8976989469197,True,True,True,True,False,25.937493048418965,32.131572269462225,39.9,1194.7171613836622,True,False,False,False,False,34.31385610361146,27.97022954674047,8.2,1721.541632279419,False,False,False,False,32.27983046948921,37.09809978876388,27.6,1248.5825803830705,False,False,False,False,Salon,Yatak Odası,,9,"{'Salon_Klima': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.35, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.47, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.45, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.47, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.39, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.36, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
2025-06-07 23:18:25.415774,23.2450895665642,70.50781162785405,26.0,1983.0163965241088,False,False,True,False,False,26.36740935550357,74.10783938299487,19.0,1248.6766798529366,False,False,True,False,False,25.970904096768606,32.16087801261518,5.0,1186.4631551257494,False,True,False,True,False,34.162155783255656,26.5190644977326,19.1,1708.9835261450748,False,False,False,False,32.333373008913995,37.833183639329114,40.7,1241.8434001065898,False,True,False,False,Banyo,Çocuk Odası,,10,"{'Salon_Klima': {'state': False, 'probability': 0.32, 'source': 'feature_padded'}, 'Salon_Lamba': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Salon_Perde': {'state': False, 'probability': 0.45, 'source': 'feature_padded'}, 'Yatak Odası_Klima': {'state': False, 'probability': 0.26, 'source': 'feature_padded'}, 'Yatak Odası_Lamba': {'state': False, 'probability': 0.38, 'source': 'feature_padded'}, 'Yatak Odası_Perde': {'state': False, 'probability': 0.48, 'source': 'feature_padded'}, 'Çocuk Odası_Klima': {'state': False, 'probability': 0.3, 'source': 'feature_padded'}, 'Çocuk Odası_Lamba': {'state': False, 'probability': 0.35, 'source': 'feature_padded'}, 'Çocuk Odası_Perde': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Mutfak_Lamba': {'state': False, 'probability': 0.41, 'source': 'feature_padded'}, 'Mutfak_Havalandırma': {'state': False, 'probability': 0.4, 'source': 'feature_padded'}, 'Banyo_Lamba': {'state': False, 'probability': 0.31, 'source': 'feature_padded'}, 'Banyo_Havalandırma': {'state': False, 'probability': 0.22, 'source': 'feature_padded'}}"
